residence_type,num_tenants,season,num_appliances,num_occupants,size_value,size_unit,solar_kwh,daily_kwh,monthly_kwh,hourly_kwh
cottage,62,spring,86,15,254.64039215777333,m2,33.9009261552802,43.42314541509918,1338.6494449896857,1.8706396479846021
detached house,81,winter,90,25,117.72842516560152,m2,42.24172613834094,57.886309571644325,1771.467425210892,2.47631320725647
detached house,24,autumn,22,25,53.2806611827709,m2,33.72891789690758,12.478866176932192,383.9104459777945,0.5545106477777296
apartment,79,summer,72,62,345.2158650079767,m2,41.61119839229256,120.34123839012105,3729.577367189156,5.0141865914112556
apartment,67,autumn,11,20,242.37299365937952,m2,0.0007901133724486087,47.47732078514498,1415.1570502181112,1.9750196148484895
cottage,6,spring,11,26,183.3331290972063,m2,3.5665183970585734,49.416752540341314,1503.9429892579285,2.04682534992339
town house,36,autumn,98,23,330.42790917273885,m2,41.90774645253332,50.00979845537907,1519.1044207327216,1.9753968188068047
apartment,31,winter,16,36,144.91474155360794,m2,48.17400887740624,45.292109618900206,1329.2457606713099,1.923111574408235
apartment,89,autumn,87,66,319.9383847068603,m2,43.06209425336367,89.39941688943256,2706.39723706223,3.7371989820456104
cottage,93,spring,44,40,151.3466191001449,m2,39.780734553213094,47.47749802664668,1417.4966582742923,2.019505297754043
apartment,82,spring,31,33,370.7260389695405,m2,42.4429598286936,56.24286592896142,1681.733186095049,2.337602669466461
town house,53,winter,8,52,129.14774354901695,m2,44.37539554776995,65.01453822606234,1908.844785010473,2.742180350850274
cottage,50,spring,68,62,80.89502350259133,m2,43.46264990205415,65.35531206694515,1992.649394691907,2.654262649646309
detached house,32,winter,73,2,288.2957820892824,m2,44.28050866130039,40.4570757855264,1229.7285008067424,1.6272482106005215
cottage,78,autumn,47,90,90.25348363396517,m2,4.441182444910849,105.37095225632517,3167.9334530800493,4.26664576402748
detached house,9,winter,81,92,381.26432860692466,m2,3.7962930896774827,212.35419225612642,6224.831529955251,8.841373884213686
town house,28,spring,33,61,272.5553915838804,m2,21.667196593766338,92.30989053914249,2779.7950803979707,3.807619159742007
cottage,14,spring,56,58,1242.3543338242534,ft2,31.655802872927737,71.68008811291142,2093.0777003195226,2.941501244279455
apartment,50,summer,29,70,107.26300568560863,m2,45.75714323530366,79.98147997694765,2373.749873158748,3.3492942846044174
cottage,30,winter,59,45,4002.387053965491,ft2,20.08246912746075,126.29863670897451,3756.7170403854893,5.2411678364973895
apartment,20,summer,14,37,254.90742775445963,m2,16.50702459801809,72.88007413725586,2242.290366186613,2.965015205378811
apartment,38,winter,48,36,360.68232246879415,m2,46.88689848711177,87.90770459298427,2622.3856495329687,3.790059363345283
town house,87,winter,55,16,70.78332579295532,m2,14.9602110872397,45.27266316185135,1367.0958812433153,1.8845104340527359
detached house,56,autumn,56,85,372.3951123642952,m2,49.2504826088678,98.04543710680042,3014.853852578993,4.031068393469899
detached house,83,spring,45,33,222.4182454378127,m2,10.628012983202314,65.31855565030546,1949.8580970468631,2.6881147123827414
town house,92,spring,65,29,2985.007040058983,ft2,21.568411372348606,65.83729291538725,2025.6427895487413,2.7345633896906754
detached house,91,summer,52,97,167.96392447027384,m2,24.064536565583417,148.51724602526176,4347.5338513834895,6.179456286273047
apartment,36,summer,29,51,51.881919142155695,m2,17.97062683845857,68.27958203350617,2029.9305555290127,2.9100907983817175
cottage,88,summer,22,63,384.4498032964768,m2,0.20141483322075882,140.88264781108387,4112.2876378581195,5.866138827580217
cottage,91,spring,65,25,398.0013817701383,m2,14.130555469274872,79.693208731403,2400.507617270571,3.413310772401871
town house,96,winter,94,28,1774.7794370619235,ft2,20.259213532732424,85.60269635425222,2646.3700453582383,3.545157867559904
cottage,36,winter,76,73,379.23113400823246,m2,18.817493671599767,175.5766283903784,5322.412999842131,7.337014651612095
cottage,23,spring,64,46,92.05872765577877,m2,47.13332978863243,44.601626881589056,1349.2951617353815,1.9095001297826022
cottage,59,spring,93,15,938.9712536050822,ft2,2.8420657521883808,52.05891016709209,1538.669665341964,2.2288788721977544
town house,94,summer,90,84,614.0962165203863,ft2,23.336921979314443,129.2484365789709,3988.89284647046,5.450945134995228
town house,91,summer,51,41,174.76968080613577,m2,2.250927334766475,90.35474527887328,2705.498423824398,3.75118046624238
cottage,58,autumn,11,67,49.35183256719169,m2,55.83885396774056,34.27096124831765,1012.1587102275208,1.4276822556661561
detached house,15,autumn,64,35,1894.698342968169,ft2,47.41256622186578,33.82741018400047,1047.8175600896868,1.2855042960051692
town house,43,winter,63,57,81.20445860037725,m2,58.92969595428081,73.94499679697577,2206.980702970649,3.071241031277296
detached house,72,summer,28,78,300.2952843619942,m2,54.60963190176111,108.5355427490016,3228.17242709409,4.5768769901049
cottage,57,autumn,85,89,338.344180254471,m2,18.948766326965064,130.0437253084075,3780.3610208259042,5.463330378509773
apartment,35,summer,87,21,3062.2445807414892,ft2,41.49500473983482,61.240712032784266,1797.8184711652368,2.5473719786488402
detached house,35,summer,34,68,1121.4152008156643,ft2,18.393245248704503,97.77685181563939,2993.76906908434,4.158992464464806
detached house,6,summer,48,92,313.7338313759436,m2,53.29267127577744,137.76761611790664,4128.260375164937,5.72111707402887
apartment,29,summer,20,65,122.31507290231174,m2,24.645172198040484,88.22990871756994,2727.1643727961773,3.640439205364419
apartment,67,winter,18,15,311.01078087835515,m2,22.553252514253927,59.91787574299122,1747.6709148150485,2.473170069196649
cottage,25,autumn,27,19,239.9371027116646,m2,54.844124654000005,9.759050083079252,295.0344982147194,0.35050383555316306
town house,100,autumn,37,21,1783.4045297541263,ft2,50.20441725719126,12.11800619043332,368.87172423645376,0.5360366761865653
cottage,9,autumn,28,11,60.892179865941344,m2,57.984813201858096,0.2,6.048473250585842,0.022757423913763786
town house,59,winter,16,76,336.17851862859953,m2,3.989285134466811,158.98436023434482,4779.030936594289,6.654847315416354
cottage,50,spring,45,97,4065.2248118504613,ft2,14.600332682331594,149.2698898450255,4501.471858654784,6.1988601859461685
detached house,84,winter,63,52,276.38957860023584,m2,18.05146487202274,126.88814897322239,3854.7476627734404,5.284102558250637
detached house,89,winter,33,60,4164.347541807825,ft2,25.461123657285725,138.91674498826984,4268.429127758155,5.6792767716741315
detached house,55,winter,54,78,375.6212250459067,m2,28.387802756912162,164.83027607394524,4890.957567291288,6.88673944731327
town house,64,winter,28,42,1097.9743204997562,ft2,17.48834568400428,74.75340158781621,2236.570058180139,3.1196671389119914
cottage,70,summer,71,48,300.548568981339,m2,47.42702538870171,89.12013258397081,2697.8285382766344,3.6583124745907774
detached house,53,spring,65,59,159.24278319194698,m2,13.394648669103388,92.10143521485371,2728.8211015840934,3.8323269240145748
town house,19,summer,97,31,210.3814234092816,m2,41.79103879794678,68.51898639758724,2011.5506470498767,2.8420653014626267
detached house,43,autumn,6,7,88.07720952507293,m2,51.10609893552584,1.4152524036443603,43.77706501639912,0.14718444690222296
cottage,25,winter,86,57,390.6683883813314,m2,36.22189434957518,145.85641704928253,4286.6410104608085,6.024294361980381
apartment,47,autumn,35,83,298.67083173827115,m2,21.24953555356925,106.39827493086527,3135.0747727353328,4.449832764396055
cottage,62,summer,7,8,128.75607456345818,m2,11.27347453179908,23.641455083550802,714.8554767337262,0.9305222108473654
apartment,21,spring,69,22,1802.3586467839832,ft2,8.06077166422176,55.54363969245046,1619.360186140851,2.286424648315256
apartment,25,summer,18,27,186.31868292665024,m2,44.6504843489437,37.062415617628716,1077.3338295042415,1.558108265085808
cottage,83,summer,18,81,306.5874779332209,m2,28.147919855010958,129.6614122781708,3776.781144615786,5.391990695380627
detached house,38,spring,98,51,4009.6443463047076,ft2,2.779173070042058,121.714061304625,3559.713615713726,5.071119678215363
cottage,20,winter,23,54,148.9328492042915,m2,59.03037041655721,67.2679558452068,2008.5131106528847,2.819467598961882
apartment,72,summer,55,65,2204.7192519483247,ft2,40.278190979339406,101.84170081520809,3122.31595234011,4.218719722073742
apartment,72,spring,21,28,249.48680194883943,m2,50.65095308561863,29.318253959889834,870.2814024546431,1.265801241736182
town house,83,spring,13,72,175.53727718811678,m2,26.291320279020688,85.84426001353326,2562.885776238358,3.561570180068672
cottage,76,summer,1,4,216.54708964530354,m2,57.326317248481494,0.2,6.040100437134347,0.003455560255704748
town house,100,autumn,2,12,743.9137889781572,ft2,11.971501255447636,14.70762616048426,435.40881317114054,0.630883320416237
detached house,58,autumn,48,82,92.03952345646144,m2,11.108167376328966,95.02829352435629,2838.0271852142646,3.9708622402397533
cottage,29,summer,44,66,178.40746517145362,m2,53.42008408622153,86.41699302825081,2572.860586520252,3.6329194390709265
detached house,87,summer,4,18,3966.797997428548,ft2,53.50302384034369,31.849088061257902,945.4009118258916,1.3428935559599813
detached house,27,summer,35,44,159.26247692551442,m2,29.94116912994253,68.00373847420329,2024.9327907971422,2.8569406361696124
apartment,30,summer,28,6,1317.7544232571074,ft2,7.547181321238718,26.82669304021723,778.5706009753686,1.1015102509674608
detached house,83,autumn,58,68,3281.4766123185696,ft2,18.312987492196314,100.75557126238792,3100.502966417201,4.144710247695221
cottage,89,autumn,100,76,4102.969349195886,ft2,45.24914028206806,106.77749905611826,3305.2647661115852,4.37768051553395
town house,34,summer,70,28,2151.445467999016,ft2,50.7595144800782,49.00795397553625,1505.7690125965462,1.9584625749318958
detached house,73,autumn,92,36,357.18796551088496,ft2,20.859284864689023,46.4347469210447,1347.1409427952162,2.0229174575966598
cottage,93,summer,20,24,284.61525264597867,m2,3.67402090901207,73.29555303262647,2235.6441807645447,2.94334270581473
apartment,80,spring,22,39,1975.958759114061,ft2,39.94360089436684,41.51061980302025,1251.3874610341718,1.7892953334080322
town house,1,summer,76,28,3005.810883911172,ft2,44.369822486297615,65.07741157535183,1899.5022545726501,2.670515365074786
apartment,67,spring,32,25,132.7551108568053,m2,25.440880551821554,35.27253861645181,1088.7122395946035,1.5290111576248158
apartment,17,winter,85,44,30.891013212276093,m2,34.98585669707216,74.55842710552626,2277.941442554675,2.996474128001155
detached house,85,spring,47,86,1694.924824127029,ft2,59.242289851444994,81.98496098145193,2401.3880892125,3.4042853457996665
cottage,7,winter,21,77,290.7731667667884,m2,14.699915961579563,150.76662236547645,4662.922588949364,6.354643818712782
town house,100,autumn,85,30,175.45191471340001,m2,34.378661627955054,48.82700167393698,1428.3068619736403,2.0701188812544866
apartment,18,winter,56,95,111.09443167169361,m2,36.65762481375855,150.69761662793687,4507.269230250227,6.2622040864628294
cottage,43,autumn,81,22,201.68253972961756,m2,32.946431761467785,34.05923058456844,998.5468692244636,1.3219857426139277
apartment,24,summer,46,92,3319.2572211920237,ft2,52.14777347662775,136.3451571738095,3994.965133156934,5.6149237894678485
apartment,82,autumn,13,31,74.19024211315323,m2,36.30045191532699,17.8749463537186,552.9723955663737,0.8142467862329106
town house,40,autumn,69,55,285.9482524492597,m2,30.4734013434774,78.00211259021533,2351.3148363354294,3.2326759645296193
detached house,75,summer,13,21,2980.7141729272525,ft2,7.380901599670389,62.443281682900384,1843.2226335854045,2.5982121982835107
town house,7,summer,67,77,167.17301548347638,m2,42.19255195760553,112.01733069091144,3422.442960185576,4.6815655340231075
cottage,46,spring,42,32,4187.425495521275,ft2,7.926441689682022,85.14255437654182,2618.1751646404678,3.4824644867015317
apartment,92,winter,80,88,361.0409608077301,m2,1.5941936018534197,208.06297230889743,6415.665001938847,8.689655021862734
town house,93,autumn,88,9,1582.077520604995,ft2,29.311869783807733,27.34099985969285,843.9064798516943,1.1182275534537518
cottage,21,spring,41,51,446.74235014716356,ft2,34.34671632886394,47.62957570683102,1467.5226521362204,1.9992507937300694
cottage,40,summer,89,16,144.07277849567836,m2,59.9432436824328,24.034926179556166,727.726245146773,0.9725527114546553
cottage,41,autumn,12,89,105.74711874018601,m2,42.73960766731719,73.18771295316809,2172.572377366099,2.9708322367122793
town house,57,spring,11,42,232.48320819760931,m2,50.91541921365464,36.640340489957445,1130.3961039044855,1.505312227157626
apartment,54,winter,100,68,369.9354358373972,m2,20.783282341845318,173.48633647530698,5073.606705531366,7.260636233993191
apartment,11,autumn,58,88,3789.1658903790294,ft2,30.53488095479805,113.3356432415778,3324.995725241444,4.742021472852927
town house,77,autumn,46,54,143.1567875959859,m2,58.456139439711336,41.307870117204324,1233.76921679105,1.7227077982502499
town house,23,summer,16,6,188.5810874155857,m2,25.043313128566574,18.353530788804918,542.664899376571,0.8096370421840553
detached house,32,summer,29,23,43.52061365943959,m2,48.437425488143035,7.218476020794196,218.22510971241397,0.2905901335725468
town house,85,summer,69,22,231.34049783018529,m2,31.559347064669765,58.60560150763978,1805.6739712042831,2.444713878519085
apartment,69,spring,83,92,575.2898466009674,ft2,13.437711091803845,122.67451063849911,3678.0348638583005,5.08744959928611
cottage,40,winter,92,91,377.28428150476685,m2,34.82511823265297,196.54392420779686,5917.493601893668,8.237161074162541
cottage,92,autumn,41,48,350.76551889534073,m2,13.083721702219291,87.66160895801829,2616.3718267563077,3.667143467303517
detached house,40,spring,46,90,109.24942178187611,m2,0.18161939254446757,126.75090180016088,3855.1462104305306,5.253439669498035
apartment,57,summer,17,25,3108.257123547752,ft2,14.153760928400596,66.07030030486504,1929.343784684626,2.6784776920429865
detached house,25,summer,9,68,240.16754150033324,m2,11.588629941305422,112.52648683454149,3274.2034165197174,4.743851681850812
apartment,19,autumn,44,40,326.5023536309877,m2,22.255270631966024,69.13638833726152,2093.63491342866,2.8434795948266647
town house,50,spring,58,25,205.99127949806237,m2,53.31581422855729,27.819270677127786,836.5187116907691,1.1627394958381352
town house,57,winter,11,26,100.95562914633786,m2,23.27118441592055,39.89769899966497,1189.5385670441078,1.780034109143269
apartment,81,spring,41,42,2871.1888533787683,ft2,50.71125764945946,50.950735653370685,1511.6056755608631,2.1630227959771107
town house,40,summer,65,34,59.703720988499654,m2,33.33678120789488,47.657443096320215,1387.0038704261883,2.0662842751213586
cottage,90,spring,82,22,246.29755673231617,m2,0.4568822533540162,74.4164601611932,2259.3665057700746,3.0737795994226595
apartment,61,summer,94,34,1170.0459406246225,ft2,11.324202774192909,81.23435015296158,2424.271437201818,3.438313409547743
cottage,8,summer,35,13,283.4264817357173,m2,55.87668271248218,25.09374795565572,750.0655786268443,1.0469062811332495
apartment,74,winter,40,97,336.37596983940017,m2,36.25040677186311,178.7004904480248,5501.632289263855,7.464154614706129
town house,58,summer,88,38,70.52414983436681,m2,55.77281151433644,45.829329415790234,1396.653202794091,2.010597477976571
cottage,39,spring,70,11,178.09936429497918,m2,18.607201218207173,35.67597534691224,1050.2609817861162,1.4725666815805247
town house,47,spring,28,58,3244.2761533763046,ft2,42.99374269696457,74.63603455539196,2262.541604792458,3.1107974958251585
